,,,Up_SR,Down_SR,Up_TR,Down_TR
period1,sc01,t2013, 100 , 100 ,,
period1,sc01,t2014, 100 , 100 ,,
period1,sc01,t2015, 100 , 100 ,,
period1,sc01,t2016, 100 , 100 ,,
period1,sc01,t2017, 100 , 100 ,,
period1,sc01,t2018, 100 , 100 ,,
period1,sc01,t2019, 100 , 100 ,,
period1,sc01,t2020, 100 , 100 ,,
period1,sc01,t2021, 100 , 100 ,,
period1,sc01,t2022, 100 , 100 ,,
period1,sc01,t2023, 100 , 100 ,,
period1,sc01,t2024, 100 , 100 ,,
period1,sc01,t2025, 100 , 100 ,,
period1,sc01,t2026, 100 , 100 ,,
period1,sc01,t2027, 100 , 100 ,,
period1,sc01,t2028, 100 , 100 ,,
period1,sc01,t2029, 100 , 100 ,,
period1,sc01,t2030, 100 , 100 ,,
period1,sc01,t2031, 100 , 100 ,,
period1,sc01,t2032, 100 , 100 ,,
period1,sc01,t2033, 100 , 100 ,,
period1,sc01,t2034, 100 , 100 ,,
period1,sc01,t2035, 100 , 100 ,,
period1,sc01,t2036, 100 , 100 ,,
period1,sc01,t2037, 100 , 100 ,,
period1,sc01,t2038, 100 , 100 ,,
period1,sc01,t2039, 100 , 100 ,,
period1,sc01,t2040, 100 , 100 ,,
period1,sc01,t2041, 100 , 100 ,,
period1,sc01,t2042, 100 , 100 ,,
period1,sc01,t2043, 100 , 100 ,,
period1,sc01,t2044, 100 , 100 ,,
period1,sc01,t2045, 100 , 100 ,,
period1,sc01,t2046, 100 , 100 ,,
period1,sc01,t2047, 100 , 100 ,,
period1,sc01,t2048, 100 , 100 ,,
period1,sc01,t2049, 100 , 100 ,,
period1,sc01,t2050, 100 , 100 ,,
period1,sc01,t2051, 100 , 100 ,,
period1,sc01,t2052, 100 , 100 ,,
period1,sc01,t2053, 100 , 100 ,,
period1,sc01,t2054, 100 , 100 ,,
period1,sc01,t2055, 100 , 100 ,,
period1,sc01,t2056, 100 , 100 ,,
period1,sc01,t2057, 100 , 100 ,,
period1,sc01,t2058, 100 , 100 ,,
period1,sc01,t2059, 100 , 100 ,,
period1,sc01,t2060, 100 , 100 ,,
period1,sc01,t2061, 100 , 100 ,,
period1,sc01,t2062, 100 , 100 ,,
period1,sc01,t2063, 100 , 100 ,,
period1,sc01,t2064, 100 , 100 ,,
period1,sc01,t2065, 100 , 100 ,,
period1,sc01,t2066, 100 , 100 ,,
period1,sc01,t2067, 100 , 100 ,,
period1,sc01,t2068, 100 , 100 ,,
period1,sc01,t2069, 100 , 100 ,,
period1,sc01,t2070, 100 , 100 ,,
period1,sc01,t2071, 100 , 100 ,,
period1,sc01,t2072, 100 , 100 ,,
period1,sc01,t2073, 100 , 100 ,,
period1,sc01,t2074, 100 , 100 ,,
period1,sc01,t2075, 100 , 100 ,,
period1,sc01,t2076, 100 , 100 ,,
period1,sc01,t2077, 100 , 100 ,,
period1,sc01,t2078, 100 , 100 ,,
period1,sc01,t2079, 100 , 100 ,,
period1,sc01,t2080, 100 , 100 ,,
period1,sc01,t2081, 100 , 100 ,,
period1,sc01,t2082, 100 , 100 ,,
period1,sc01,t2083, 100 , 100 ,,
period1,sc01,t2084, 100 , 100 ,,
period1,sc01,t2085, 100 , 100 ,,
period1,sc01,t2086, 100 , 100 ,,
period1,sc01,t2087, 100 , 100 ,,
period1,sc01,t2088, 100 , 100 ,,
period1,sc01,t2089, 100 , 100 ,,
period1,sc01,t2090, 100 , 100 ,,
period1,sc01,t2091, 100 , 100 ,,
period1,sc01,t2092, 100 , 100 ,,
period1,sc01,t2093, 100 , 100 ,,
period1,sc01,t2094, 100 , 100 ,,
period1,sc01,t2095, 100 , 100 ,,
period1,sc01,t2096, 100 , 100 ,,
period1,sc01,t2097, 100 , 100 ,,
period1,sc01,t2098, 100 , 100 ,,
period1,sc01,t2099, 100 , 100 ,,
period1,sc01,t2100, 100 , 100 ,,
period1,sc01,t2101, 100 , 100 ,,
period1,sc01,t2102, 100 , 100 ,,
period1,sc01,t2103, 100 , 100 ,,
period1,sc01,t2104, 100 , 100 ,,
period1,sc01,t2105, 100 , 100 ,,
period1,sc01,t2106, 100 , 100 ,,
period1,sc01,t2107, 100 , 100 ,,
period1,sc01,t2108, 100 , 100 ,,
period1,sc01,t2109, 100 , 100 ,,
period1,sc01,t2110, 100 , 100 ,,
period1,sc01,t2111, 100 , 100 ,,
period1,sc01,t2112, 100 , 100 ,,
period1,sc01,t2113, 100 , 100 ,,
period1,sc01,t2114, 100 , 100 ,,
period1,sc01,t2115, 100 , 100 ,,
period1,sc01,t2116, 100 , 100 ,,
period1,sc01,t2117, 100 , 100 ,,
period1,sc01,t2118, 100 , 100 ,,
period1,sc01,t2119, 100 , 100 ,,
period1,sc01,t2120, 100 , 100 ,,
period1,sc01,t2121, 100 , 100 ,,
period1,sc01,t2122, 100 , 100 ,,
period1,sc01,t2123, 100 , 100 ,,
period1,sc01,t2124, 100 , 100 ,,
period1,sc01,t2125, 100 , 100 ,,
period1,sc01,t2126, 100 , 100 ,,
period1,sc01,t2127, 100 , 100 ,,
period1,sc01,t2128, 100 , 100 ,,
period1,sc01,t2129, 100 , 100 ,,
period1,sc01,t2130, 100 , 100 ,,
period1,sc01,t2131, 100 , 100 ,,
period1,sc01,t2132, 100 , 100 ,,
period1,sc01,t2133, 100 , 100 ,,
period1,sc01,t2134, 100 , 100 ,,
period1,sc01,t2135, 100 , 100 ,,
period1,sc01,t2136, 100 , 100 ,,
period1,sc01,t2137, 100 , 100 ,,
period1,sc01,t2138, 100 , 100 ,,
period1,sc01,t2139, 100 , 100 ,,
period1,sc01,t2140, 100 , 100 ,,
period1,sc01,t2141, 100 , 100 ,,
period1,sc01,t2142, 100 , 100 ,,
period1,sc01,t2143, 100 , 100 ,,
period1,sc01,t2144, 100 , 100 ,,
period1,sc01,t2145, 100 , 100 ,,
period1,sc01,t2146, 100 , 100 ,,
period1,sc01,t2147, 100 , 100 ,,
period1,sc01,t2148, 100 , 100 ,,
period1,sc01,t2149, 100 , 100 ,,
period1,sc01,t2150, 100 , 100 ,,
period1,sc01,t2151, 100 , 100 ,,
period1,sc01,t2152, 100 , 100 ,,
period1,sc01,t2153, 100 , 100 ,,
period1,sc01,t2154, 100 , 100 ,,
period1,sc01,t2155, 100 , 100 ,,
period1,sc01,t2156, 100 , 100 ,,
period1,sc01,t2157, 100 , 100 ,,
period1,sc01,t2158, 100 , 100 ,,
period1,sc01,t2159, 100 , 100 ,,
period1,sc01,t2160, 100 , 100 ,,
period1,sc01,t2161, 100 , 100 ,,
period1,sc01,t2162, 100 , 100 ,,
period1,sc01,t2163, 100 , 100 ,,
period1,sc01,t2164, 100 , 100 ,,
period1,sc01,t2165, 100 , 100 ,,
period1,sc01,t2166, 100 , 100 ,,
period1,sc01,t2167, 100 , 100 ,,
period1,sc01,t2168, 100 , 100 ,,
period1,sc01,t2169, 100 , 100 ,,
period1,sc01,t2170, 100 , 100 ,,
period1,sc01,t2171, 100 , 100 ,,
period1,sc01,t2172, 100 , 100 ,,
period1,sc01,t2173, 100 , 100 ,,
period1,sc01,t2174, 100 , 100 ,,
period1,sc01,t2175, 100 , 100 ,,
period1,sc01,t2176, 100 , 100 ,,
period1,sc01,t2177, 100 , 100 ,,
period1,sc01,t2178, 100 , 100 ,,
period1,sc01,t2179, 100 , 100 ,,
period1,sc01,t2180, 100 , 100 ,,
period1,sc01,t2181, 100 , 100 ,,
period1,sc01,t2182, 100 , 100 ,,
period1,sc01,t2183, 100 , 100 ,,
period1,sc01,t2184, 100 , 100 ,,
period1,sc01,t2185, 100 , 100 ,,
period1,sc01,t2186, 100 , 100 ,,
period1,sc01,t2187, 100 , 100 ,,
period1,sc01,t2188, 100 , 100 ,,
period1,sc01,t2189, 100 , 100 ,,
period1,sc01,t2190, 100 , 100 ,,
period1,sc01,t2191, 100 , 100 ,,
period1,sc01,t2192, 100 , 100 ,,
period1,sc01,t2193, 100 , 100 ,,
period1,sc01,t2194, 100 , 100 ,,
period1,sc01,t2195, 100 , 100 ,,
period1,sc01,t2196, 100 , 100 ,,
period1,sc01,t2197, 100 , 100 ,,
period1,sc01,t2198, 100 , 100 ,,
period1,sc01,t2199, 100 , 100 ,,
period1,sc01,t2200, 100 , 100 ,,
period1,sc01,t2201, 100 , 100 ,,
period1,sc01,t2202, 100 , 100 ,,
period1,sc01,t2203, 100 , 100 ,,
period1,sc01,t2204, 100 , 100 ,,
period1,sc01,t2205, 100 , 100 ,,
period1,sc01,t2206, 100 , 100 ,,
period1,sc01,t2207, 100 , 100 ,,
period1,sc01,t2208, 100 , 100 ,,
period1,sc01,t2209, 100 , 100 ,,
period1,sc01,t2210, 100 , 100 ,,
period1,sc01,t2211, 100 , 100 ,,
period1,sc01,t2212, 100 , 100 ,,
period1,sc01,t2213, 100 , 100 ,,
period1,sc01,t2214, 100 , 100 ,,
period1,sc01,t2215, 100 , 100 ,,
period1,sc01,t2216, 100 , 100 ,,
period1,sc01,t2217, 100 , 100 ,,
period1,sc01,t2218, 100 , 100 ,,
period1,sc01,t2219, 100 , 100 ,,
period1,sc01,t2220, 100 , 100 ,,
period1,sc01,t2221, 100 , 100 ,,
period1,sc01,t2222, 100 , 100 ,,
period1,sc01,t2223, 100 , 100 ,,
period1,sc01,t2224, 100 , 100 ,,
period1,sc01,t2225, 100 , 100 ,,
period1,sc01,t2226, 100 , 100 ,,
period1,sc01,t2227, 100 , 100 ,,
period1,sc01,t2228, 100 , 100 ,,
period1,sc01,t2229, 100 , 100 ,,
period1,sc01,t2230, 100 , 100 ,,
period1,sc01,t2231, 100 , 100 ,,
period1,sc01,t2232, 100 , 100 ,,
period1,sc01,t2233, 100 , 100 ,,
period1,sc01,t2234, 100 , 100 ,,
period1,sc01,t2235, 100 , 100 ,,
period1,sc01,t2236, 100 , 100 ,,
period1,sc01,t2237, 100 , 100 ,,
period1,sc01,t2238, 100 , 100 ,,
period1,sc01,t2239, 100 , 100 ,,
period1,sc01,t2240, 100 , 100 ,,
period1,sc01,t2241, 100 , 100 ,,
period1,sc01,t2242, 100 , 100 ,,
period1,sc01,t2243, 100 , 100 ,,
period1,sc01,t2244, 100 , 100 ,,
period1,sc01,t2245, 100 , 100 ,,
period1,sc01,t2246, 100 , 100 ,,
period1,sc01,t2247, 100 , 100 ,,
period1,sc01,t2248, 100 , 100 ,,
period1,sc01,t2249, 100 , 100 ,,
period1,sc01,t2250, 100 , 100 ,,
period1,sc01,t2251, 100 , 100 ,,
period1,sc01,t2252, 100 , 100 ,,
period1,sc01,t2253, 100 , 100 ,,
period1,sc01,t2254, 100 , 100 ,,
period1,sc01,t2255, 100 , 100 ,,
period1,sc01,t2256, 100 , 100 ,,
period1,sc01,t2257, 100 , 100 ,,
period1,sc01,t2258, 100 , 100 ,,
period1,sc01,t2259, 100 , 100 ,,
period1,sc01,t2260, 100 , 100 ,,
period1,sc01,t2261, 100 , 100 ,,
period1,sc01,t2262, 100 , 100 ,,
period1,sc01,t2263, 100 , 100 ,,
period1,sc01,t2264, 100 , 100 ,,
period1,sc01,t2265, 100 , 100 ,,
period1,sc01,t2266, 100 , 100 ,,
period1,sc01,t2267, 100 , 100 ,,
period1,sc01,t2268, 100 , 100 ,,
period1,sc01,t2269, 100 , 100 ,,
period1,sc01,t2270, 100 , 100 ,,
period1,sc01,t2271, 100 , 100 ,,
period1,sc01,t2272, 100 , 100 ,,
period1,sc01,t2273, 100 , 100 ,,
period1,sc01,t2274, 100 , 100 ,,
period1,sc01,t2275, 100 , 100 ,,
period1,sc01,t2276, 100 , 100 ,,
period1,sc01,t2277, 100 , 100 ,,
period1,sc01,t2278, 100 , 100 ,,
period1,sc01,t2279, 100 , 100 ,,
period1,sc01,t2280, 100 , 100 ,,
period1,sc01,t2281, 100 , 100 ,,
period1,sc01,t2282, 100 , 100 ,,
period1,sc01,t2283, 100 , 100 ,,
period1,sc01,t2284, 100 , 100 ,,
period1,sc01,t2285, 100 , 100 ,,
period1,sc01,t2286, 100 , 100 ,,
period1,sc01,t2287, 100 , 100 ,,
period1,sc01,t2288, 100 , 100 ,,
period1,sc01,t2289, 100 , 100 ,,
period1,sc01,t2290, 100 , 100 ,,
period1,sc01,t2291, 100 , 100 ,,
period1,sc01,t2292, 100 , 100 ,,
period1,sc01,t2293, 100 , 100 ,,
period1,sc01,t2294, 100 , 100 ,,
period1,sc01,t2295, 100 , 100 ,,
period1,sc01,t2296, 100 , 100 ,,
period1,sc01,t2297, 100 , 100 ,,
period1,sc01,t2298, 100 , 100 ,,
period1,sc01,t2299, 100 , 100 ,,
period1,sc01,t2300, 100 , 100 ,,
period1,sc01,t2301, 100 , 100 ,,
period1,sc01,t2302, 100 , 100 ,,
period1,sc01,t2303, 100 , 100 ,,
period1,sc01,t2304, 100 , 100 ,,
period1,sc01,t2305, 100 , 100 ,,
period1,sc01,t2306, 100 , 100 ,,
period1,sc01,t2307, 100 , 100 ,,
period1,sc01,t2308, 100 , 100 ,,
period1,sc01,t2309, 100 , 100 ,,
period1,sc01,t2310, 100 , 100 ,,
period1,sc01,t2311, 100 , 100 ,,
period1,sc01,t2312, 100 , 100 ,,
period1,sc01,t2313, 100 , 100 ,,
period1,sc01,t2314, 100 , 100 ,,
period1,sc01,t2315, 100 , 100 ,,
period1,sc01,t2316, 100 , 100 ,,
period1,sc01,t2317, 100 , 100 ,,
period1,sc01,t2318, 100 , 100 ,,
period1,sc01,t2319, 100 , 100 ,,
period1,sc01,t2320, 100 , 100 ,,
period1,sc01,t2321, 100 , 100 ,,
period1,sc01,t2322, 100 , 100 ,,
period1,sc01,t2323, 100 , 100 ,,
period1,sc01,t2324, 100 , 100 ,,
period1,sc01,t2325, 100 , 100 ,,
period1,sc01,t2326, 100 , 100 ,,
period1,sc01,t2327, 100 , 100 ,,
period1,sc01,t2328, 100 , 100 ,,
period1,sc01,t2329, 100 , 100 ,,
period1,sc01,t2330, 100 , 100 ,,
period1,sc01,t2331, 100 , 100 ,,
period1,sc01,t2332, 100 , 100 ,,
period1,sc01,t2333, 100 , 100 ,,
period1,sc01,t2334, 100 , 100 ,,
period1,sc01,t2335, 100 , 100 ,,
period1,sc01,t2336, 100 , 100 ,,
period1,sc01,t2337, 100 , 100 ,,
period1,sc01,t2338, 100 , 100 ,,
period1,sc01,t2339, 100 , 100 ,,
period1,sc01,t2340, 100 , 100 ,,
period1,sc01,t2341, 100 , 100 ,,
period1,sc01,t2342, 100 , 100 ,,
period1,sc01,t2343, 100 , 100 ,,
period1,sc01,t2344, 100 , 100 ,,
period1,sc01,t2345, 100 , 100 ,,
period1,sc01,t2346, 100 , 100 ,,
period1,sc01,t2347, 100 , 100 ,,
period1,sc01,t2348, 100 , 100 ,,
period1,sc01,t2349, 100 , 100 ,,
period1,sc01,t2350, 100 , 100 ,,
period1,sc01,t2351, 100 , 100 ,,
period1,sc01,t2352, 100 , 100 ,,
period1,sc01,t2353, 100 , 100 ,,
period1,sc01,t2354, 100 , 100 ,,
period1,sc01,t2355, 100 , 100 ,,
period1,sc01,t2356, 100 , 100 ,,
period1,sc01,t2357, 100 , 100 ,,
period1,sc01,t2358, 100 , 100 ,,
period1,sc01,t2359, 100 , 100 ,,
period1,sc01,t2360, 100 , 100 ,,
period1,sc01,t2361, 100 , 100 ,,
period1,sc01,t2362, 100 , 100 ,,
period1,sc01,t2363, 100 , 100 ,,
period1,sc01,t2364, 100 , 100 ,,
period1,sc01,t2365, 100 , 100 ,,
period1,sc01,t2366, 100 , 100 ,,
period1,sc01,t2367, 100 , 100 ,,
period1,sc01,t2368, 100 , 100 ,,
period1,sc01,t2369, 100 , 100 ,,
period1,sc01,t2370, 100 , 100 ,,
period1,sc01,t2371, 100 , 100 ,,
period1,sc01,t2372, 100 , 100 ,,
period1,sc01,t2373, 100 , 100 ,,
period1,sc01,t2374, 100 , 100 ,,
period1,sc01,t2375, 100 , 100 ,,
period1,sc01,t2376, 100 , 100 ,,
period1,sc01,t2377, 100 , 100 ,,
period1,sc01,t2378, 100 , 100 ,,
period1,sc01,t2379, 100 , 100 ,,
period1,sc01,t2380, 100 , 100 ,,
period1,sc01,t2381, 100 , 100 ,,
period1,sc01,t2382, 100 , 100 ,,
period1,sc01,t2383, 100 , 100 ,,
period1,sc01,t2384, 100 , 100 ,,
period1,sc01,t2385, 100 , 100 ,,
period1,sc01,t2386, 100 , 100 ,,
period1,sc01,t2387, 100 , 100 ,,
period1,sc01,t2388, 100 , 100 ,,
period1,sc01,t2389, 100 , 100 ,,
period1,sc01,t2390, 100 , 100 ,,
period1,sc01,t2391, 100 , 100 ,,
period1,sc01,t2392, 100 , 100 ,,
period1,sc01,t2393, 100 , 100 ,,
period1,sc01,t2394, 100 , 100 ,,
period1,sc01,t2395, 100 , 100 ,,
period1,sc01,t2396, 100 , 100 ,,
period1,sc01,t2397, 100 , 100 ,,
period1,sc01,t2398, 100 , 100 ,,
period1,sc01,t2399, 100 , 100 ,,
period1,sc01,t2400, 100 , 100 ,,
period1,sc01,t2401, 100 , 100 ,,
period1,sc01,t2402, 100 , 100 ,,
period1,sc01,t2403, 100 , 100 ,,
period1,sc01,t2404, 100 , 100 ,,
period1,sc01,t2405, 100 , 100 ,,
period1,sc01,t2406, 100 , 100 ,,
period1,sc01,t2407, 100 , 100 ,,
period1,sc01,t2408, 100 , 100 ,,
period1,sc01,t2409, 100 , 100 ,,
period1,sc01,t2410, 100 , 100 ,,
period1,sc01,t2411, 100 , 100 ,,
period1,sc01,t2412, 100 , 100 ,,
period1,sc01,t2413, 100 , 100 ,,
period1,sc01,t2414, 100 , 100 ,,
period1,sc01,t2415, 100 , 100 ,,
period1,sc01,t2416, 100 , 100 ,,
period1,sc01,t2417, 100 , 100 ,,
period1,sc01,t2418, 100 , 100 ,,
period1,sc01,t2419, 100 , 100 ,,
period1,sc01,t2420, 100 , 100 ,,
period1,sc01,t2421, 100 , 100 ,,
period1,sc01,t2422, 100 , 100 ,,
period1,sc01,t2423, 100 , 100 ,,
period1,sc01,t2424, 100 , 100 ,,
period1,sc01,t2425, 100 , 100 ,,
period1,sc01,t2426, 100 , 100 ,,
period1,sc01,t2427, 100 , 100 ,,
period1,sc01,t2428, 100 , 100 ,,
period1,sc01,t2429, 100 , 100 ,,
period1,sc01,t2430, 100 , 100 ,,
period1,sc01,t2431, 100 , 100 ,,
period1,sc01,t2432, 100 , 100 ,,
period1,sc01,t2433, 100 , 100 ,,
period1,sc01,t2434, 100 , 100 ,,
period1,sc01,t2435, 100 , 100 ,,
period1,sc01,t2436, 100 , 100 ,,
period1,sc01,t2437, 100 , 100 ,,
period1,sc01,t2438, 100 , 100 ,,
period1,sc01,t2439, 100 , 100 ,,
period1,sc01,t2440, 100 , 100 ,,
period1,sc01,t2441, 100 , 100 ,,
period1,sc01,t2442, 100 , 100 ,,
period1,sc01,t2443, 100 , 100 ,,
period1,sc01,t2444, 100 , 100 ,,
period1,sc01,t2445, 100 , 100 ,,
period1,sc01,t2446, 100 , 100 ,,
period1,sc01,t2447, 100 , 100 ,,
period1,sc01,t2448, 100 , 100 ,,
period1,sc01,t2449, 100 , 100 ,,
period1,sc01,t2450, 100 , 100 ,,
period1,sc01,t2451, 100 , 100 ,,
period1,sc01,t2452, 100 , 100 ,,
period1,sc01,t2453, 100 , 100 ,,
period1,sc01,t2454, 100 , 100 ,,
period1,sc01,t2455, 100 , 100 ,,
period1,sc01,t2456, 100 , 100 ,,
period1,sc01,t2457, 100 , 100 ,,
period1,sc01,t2458, 100 , 100 ,,
period1,sc01,t2459, 100 , 100 ,,
period1,sc01,t2460, 100 , 100 ,,
period1,sc01,t2461, 100 , 100 ,,
period1,sc01,t2462, 100 , 100 ,,
period1,sc01,t2463, 100 , 100 ,,
period1,sc01,t2464, 100 , 100 ,,
period1,sc01,t2465, 100 , 100 ,,
period1,sc01,t2466, 100 , 100 ,,
period1,sc01,t2467, 100 , 100 ,,
period1,sc01,t2468, 100 , 100 ,,
period1,sc01,t2469, 100 , 100 ,,
period1,sc01,t2470, 100 , 100 ,,
period1,sc01,t2471, 100 , 100 ,,
period1,sc01,t2472, 100 , 100 ,,
period1,sc01,t2473, 100 , 100 ,,
period1,sc01,t2474, 100 , 100 ,,
period1,sc01,t2475, 100 , 100 ,,
period1,sc01,t2476, 100 , 100 ,,
period1,sc01,t2477, 100 , 100 ,,
period1,sc01,t2478, 100 , 100 ,,
period1,sc01,t2479, 100 , 100 ,,
period1,sc01,t2480, 100 , 100 ,,
period1,sc01,t2481, 100 , 100 ,,
period1,sc01,t2482, 100 , 100 ,,
period1,sc01,t2483, 100 , 100 ,,
period1,sc01,t2484, 100 , 100 ,,
period1,sc01,t2485, 100 , 100 ,,
period1,sc01,t2486, 100 , 100 ,,
period1,sc01,t2487, 100 , 100 ,,
period1,sc01,t2488, 100 , 100 ,,
period1,sc01,t2489, 100 , 100 ,,
period1,sc01,t2490, 100 , 100 ,,
period1,sc01,t2491, 100 , 100 ,,
period1,sc01,t2492, 100 , 100 ,,
period1,sc01,t2493, 100 , 100 ,,
period1,sc01,t2494, 100 , 100 ,,
period1,sc01,t2495, 100 , 100 ,,
period1,sc01,t2496, 100 , 100 ,,
period1,sc01,t2497, 100 , 100 ,,
period1,sc01,t2498, 100 , 100 ,,
period1,sc01,t2499, 100 , 100 ,,
period1,sc01,t2500, 100 , 100 ,,
period1,sc01,t2501, 100 , 100 ,,
period1,sc01,t2502, 100 , 100 ,,
period1,sc01,t2503, 100 , 100 ,,
period1,sc01,t2504, 100 , 100 ,,
period1,sc01,t2505, 100 , 100 ,,
period1,sc01,t2506, 100 , 100 ,,
period1,sc01,t2507, 100 , 100 ,,
period1,sc01,t2508, 100 , 100 ,,
period1,sc01,t2509, 100 , 100 ,,
period1,sc01,t2510, 100 , 100 ,,
period1,sc01,t2511, 100 , 100 ,,
period1,sc01,t2512, 100 , 100 ,,
period1,sc01,t2513, 100 , 100 ,,
period1,sc01,t2514, 100 , 100 ,,
period1,sc01,t2515, 100 , 100 ,,
period1,sc01,t2516, 100 , 100 ,,
period1,sc01,t2517, 100 , 100 ,,
period1,sc01,t2518, 100 , 100 ,,
period1,sc01,t2519, 100 , 100 ,,
period1,sc01,t2520, 100 , 100 ,,
period1,sc01,t2521, 100 , 100 ,,
period1,sc01,t2522, 100 , 100 ,,
period1,sc01,t2523, 100 , 100 ,,
period1,sc01,t2524, 100 , 100 ,,
period1,sc01,t2525, 100 , 100 ,,
period1,sc01,t2526, 100 , 100 ,,
period1,sc01,t2527, 100 , 100 ,,
period1,sc01,t2528, 100 , 100 ,,
period1,sc01,t2529, 100 , 100 ,,
period1,sc01,t2530, 100 , 100 ,,
period1,sc01,t2531, 100 , 100 ,,
period1,sc01,t2532, 100 , 100 ,,
period1,sc01,t2533, 100 , 100 ,,
period1,sc01,t2534, 100 , 100 ,,
period1,sc01,t2535, 100 , 100 ,,
period1,sc01,t2536, 100 , 100 ,,
period1,sc01,t2537, 100 , 100 ,,
period1,sc01,t2538, 100 , 100 ,,
period1,sc01,t2539, 100 , 100 ,,
period1,sc01,t2540, 100 , 100 ,,
period1,sc01,t2541, 100 , 100 ,,
period1,sc01,t2542, 100 , 100 ,,
period1,sc01,t2543, 100 , 100 ,,
period1,sc01,t2544, 100 , 100 ,,
period1,sc01,t2545, 100 , 100 ,,
period1,sc01,t2546, 100 , 100 ,,
period1,sc01,t2547, 100 , 100 ,,
period1,sc01,t2548, 100 , 100 ,,
period1,sc01,t2549, 100 , 100 ,,
period1,sc01,t2550, 100 , 100 ,,
period1,sc01,t2551, 100 , 100 ,,
period1,sc01,t2552, 100 , 100 ,,
period1,sc01,t2553, 100 , 100 ,,
period1,sc01,t2554, 100 , 100 ,,
period1,sc01,t2555, 100 , 100 ,,
period1,sc01,t2556, 100 , 100 ,,
period1,sc01,t2557, 100 , 100 ,,
period1,sc01,t2558, 100 , 100 ,,
period1,sc01,t2559, 100 , 100 ,,
period1,sc01,t2560, 100 , 100 ,,
period1,sc01,t2561, 100 , 100 ,,
period1,sc01,t2562, 100 , 100 ,,
period1,sc01,t2563, 100 , 100 ,,
period1,sc01,t2564, 100 , 100 ,,
period1,sc01,t2565, 100 , 100 ,,
period1,sc01,t2566, 100 , 100 ,,
period1,sc01,t2567, 100 , 100 ,,
period1,sc01,t2568, 100 , 100 ,,
period1,sc01,t2569, 100 , 100 ,,
period1,sc01,t2570, 100 , 100 ,,
period1,sc01,t2571, 100 , 100 ,,
period1,sc01,t2572, 100 , 100 ,,
period1,sc01,t2573, 100 , 100 ,,
period1,sc01,t2574, 100 , 100 ,,
period1,sc01,t2575, 100 , 100 ,,
period1,sc01,t2576, 100 , 100 ,,
period1,sc01,t2577, 100 , 100 ,,
period1,sc01,t2578, 100 , 100 ,,
period1,sc01,t2579, 100 , 100 ,,
period1,sc01,t2580, 100 , 100 ,,
period1,sc01,t2581, 100 , 100 ,,
period1,sc01,t2582, 100 , 100 ,,
period1,sc01,t2583, 100 , 100 ,,
period1,sc01,t2584, 100 , 100 ,,
period1,sc01,t2585, 100 , 100 ,,
period1,sc01,t2586, 100 , 100 ,,
period1,sc01,t2587, 100 , 100 ,,
period1,sc01,t2588, 100 , 100 ,,
period1,sc01,t2589, 100 , 100 ,,
period1,sc01,t2590, 100 , 100 ,,
period1,sc01,t2591, 100 , 100 ,,
period1,sc01,t2592, 100 , 100 ,,
period1,sc01,t2593, 100 , 100 ,,
period1,sc01,t2594, 100 , 100 ,,
period1,sc01,t2595, 100 , 100 ,,
period1,sc01,t2596, 100 , 100 ,,
period1,sc01,t2597, 100 , 100 ,,
period1,sc01,t2598, 100 , 100 ,,
period1,sc01,t2599, 100 , 100 ,,
period1,sc01,t2600, 100 , 100 ,,
period1,sc01,t2601, 100 , 100 ,,
period1,sc01,t2602, 100 , 100 ,,
period1,sc01,t2603, 100 , 100 ,,
period1,sc01,t2604, 100 , 100 ,,
period1,sc01,t2605, 100 , 100 ,,
period1,sc01,t2606, 100 , 100 ,,
period1,sc01,t2607, 100 , 100 ,,
period1,sc01,t2608, 100 , 100 ,,
period1,sc01,t2609, 100 , 100 ,,
period1,sc01,t2610, 100 , 100 ,,
period1,sc01,t2611, 100 , 100 ,,
period1,sc01,t2612, 100 , 100 ,,
period1,sc01,t2613, 100 , 100 ,,
period1,sc01,t2614, 100 , 100 ,,
period1,sc01,t2615, 100 , 100 ,,
period1,sc01,t2616, 100 , 100 ,,
period1,sc01,t2617, 100 , 100 ,,
period1,sc01,t2618, 100 , 100 ,,
period1,sc01,t2619, 100 , 100 ,,
period1,sc01,t2620, 100 , 100 ,,
period1,sc01,t2621, 100 , 100 ,,
period1,sc01,t2622, 100 , 100 ,,
period1,sc01,t2623, 100 , 100 ,,
period1,sc01,t2624, 100 , 100 ,,
period1,sc01,t2625, 100 , 100 ,,
period1,sc01,t2626, 100 , 100 ,,
period1,sc01,t2627, 100 , 100 ,,
period1,sc01,t2628, 100 , 100 ,,
period1,sc01,t2629, 100 , 100 ,,
period1,sc01,t2630, 100 , 100 ,,
period1,sc01,t2631, 100 , 100 ,,
period1,sc01,t2632, 100 , 100 ,,
period1,sc01,t2633, 100 , 100 ,,
period1,sc01,t2634, 100 , 100 ,,
period1,sc01,t2635, 100 , 100 ,,
period1,sc01,t2636, 100 , 100 ,,
period1,sc01,t2637, 100 , 100 ,,
period1,sc01,t2638, 100 , 100 ,,
period1,sc01,t2639, 100 , 100 ,,
period1,sc01,t2640, 100 , 100 ,,
period1,sc01,t2641, 100 , 100 ,,
period1,sc01,t2642, 100 , 100 ,,
period1,sc01,t2643, 100 , 100 ,,
period1,sc01,t2644, 100 , 100 ,,
period1,sc01,t2645, 100 , 100 ,,
period1,sc01,t2646, 100 , 100 ,,
period1,sc01,t2647, 100 , 100 ,,
